,user_id,created_at,ip,QID11_TEXT_translated
240,5542176869,2024-04-17 10:00:52.406842,91.237.41.33,"I am a very interesting and diverse person. I like to sing, play sports and learn new things. I really like my studies. It is useful and you better understand what area to work with in the future."
241,843438185,2024-02-22 08:55:53.620498,0.0.0.0,
243,1378799500,2024-04-16 04:58:32.230951,46.211.226.119,"Kind, with a sense of humor. Likes to cook"
244,1379767398,2024-04-05 18:59:52.638388,31.128.76.79,"I like to chat, solve crossword puzzles, take surveys, etc."
245,1381918092,2024-02-21 16:04:50.237338,0.0.0.0,
246,1382995157,2024-03-26 13:03:08.415671,78.137.54.38,"I like to dance, read, study. as a person, I am very tender and sensitive, I want attention and I want to give it to someone myself. I am a kind and sincere person, I help others"
247,1384098213,2024-04-03 15:54:31.275058,194.28.146.185,I love painstaking work that I perform responsibly and carefully. I can process a large volume of both informative tasks and physical work.
248,1388432495,2024-03-07 09:41:38.808400,0.0.0.0,
249,1388589878,2024-02-29 12:12:26.823198,2a09:bac3:2ed9:126e::1d6:2c,I don't like to talk about myself)
250,1388723630,2024-04-13 02:13:49.534695,176.98.20.85,I work at several jobs. I like to travel.
251,1392518894,2024-03-06 07:47:19.135923,0.0.0.0,
252,5477635839,2024-04-12 11:05:26.944409,0.0.0.0,
253,121327509,2024-01-04 09:35:45.267204,0.0.0.0,
254,138876434,2023-12-21 14:35:57.502206,0.0.0.0,"I am a kind, emotional person. I love creativity. A patriot"
255,139158113,2024-04-06 07:44:43.717723,0.0.0.0,
256,204019389,2023-12-21 11:14:04.092202,0.0.0.0,"I am a very purposeful person, I love all new activities"
257,429100492,2024-04-16 11:40:24.992478,194.183.168.49,Meaningless input
258,309404896,2024-04-13 06:00:50.245366,178.212.97.113,I don't like to describe myself
259,473716361,2024-04-12 06:54:23.798762,0.0.0.0,
260,1399951263,2024-03-27 10:47:58.365189,94.131.5.29,music
261,703978076,2024-04-15 11:30:30.742331,0.0.0.0,
262,1396087556,2024-02-27 09:44:46.761879,0.0.0.0,
263,1399445068,2024-03-09 13:08:07.569203,0.0.0.0,
265,1406563246,2024-03-13 21:43:46.324102,31.43.34.207,Good attitude to work
266,1406663102,2024-04-04 13:11:32.245438,37.73.208.130,"I am beautiful, intelligent, I love finance"
267,1408757586,2024-03-26 11:33:42.084066,46.211.236.240,Carefully
268,1410454112,2024-02-26 22:09:37.320353,109.207.199.148,"Energetic, hardworking and responsible"
269,1411378739,2024-02-12 17:55:51.370507,0.0.0.0,
270,1412772557,2024-02-28 13:06:18.244830,178.133.236.47,"Due to the war, I lost my job, so now I am looking for new knowledge and opportunities. I see my work among people, communication, exchange of information, ideas and experience"
271,1414484569,2024-01-18 18:45:13.479448,109.200.235.24,"I am a friendly, goal-oriented person, I like to bring all started matters to a logical conclusion. I love taking photos and videos."
272,717363610,2024-04-17 10:14:32.381109,109.108.70.44,"I am a teacher of economic disciplines. A Ukrainian woman who, despite the war, remains at home. I have pets"
273,1417338848,2024-03-25 14:21:12.871130,0.0.0.0,
274,1418015583,2024-03-26 17:45:19.878780,0.0.0.0,
275,1418359592,2024-03-19 20:05:02.864857,176.120.107.45,I love my work
276,112647050,2024-03-06 14:07:43.721923,176.111.184.121,"Energetic gentleman with ADHD, trying to survive in this world"
277,565801561,2024-04-11 12:37:33.053221,195.64.241.242,"Target shooting, drawing from the hobbit. I love good whiskey and travel"
278,1402755430,2024-03-04 10:30:05.581255,46.211.175.145,"I am interested in sports, science, positive and useful things, I read a lot, volunteers, I love traveling and tourism)))"
279,1405786527,2024-04-04 06:43:28.575936,37.73.208.130,"I am smart, brave, beautiful, I love animals.
I like to read books when I have free time"
280,1419728816,2024-03-07 14:17:04.231256,2a02:2378:1206:1f2b:b88c:b555:15:d70b,I like to work
281,1425747808,2024-03-17 07:27:08.568643,95.47.136.100,Disciplined and purposeful. I treat work responsibly. I like to work with documents.
282,131775730,2024-03-29 11:05:13.451174,195.206.232.234,Responsible for his duties in society. I like to spend time with family and friends
283,228048443,2024-02-13 10:43:26.420713,0.0.0.0,
284,268258548,2024-01-13 16:03:44.164187,0.0.0.0,
285,291051213,2023-12-30 11:20:14.402064,0.0.0.0,
286,1434750022,2024-04-08 11:59:53.053748,88.155.230.158,"Decent, quiet, calm, purposeful... I like to communicate with people. But to help animals"
287,1205997786,2024-04-16 11:53:25.000549,91.241.104.21,I am calm and balanced. I like to work in the garden.
288,781175587,2024-04-12 07:10:53.704466,0.0.0.0,
289,1063121413,2024-04-12 11:09:34.677519,46.175.252.105,I like to read books and drink red wine
290,1439053799,2024-03-30 03:39:26.843385,188.163.82.60,"I really care about my work. Energetic, purposeful, non-conflict, emotional"
291,735710199,2024-04-11 12:38:04.350920,46.211.248.242,"Lately, I really like to walk while the weather is nice"
292,1425343408,2024-03-07 15:19:15.972220,178.74.236.244,Meaningless input
293,1427602603,2024-01-12 22:43:12.749622,0.0.0.0,
294,1432616487,2024-02-27 13:10:13.353071,2a02:2378:1039:87a4:3e6e:a850:332f:9d5,I am Ukrainian - I am proud of it.
295,1433133613,2024-03-17 10:12:50.515507,178.137.113.32,I like to take care of animals and my family
296,1433683507,2024-03-02 14:57:49.477202,128.124.41.17,Chesnaya
298,1434759314,2023-12-25 11:15:00.672011,213.57.182.107,I love my work
299,1434998239,2024-03-07 14:14:05.267081,95.158.42.158,"I cheerfully, conscientiously and responsibly perform the work that I undertake."
300,1435848380,2024-03-09 23:06:14.750363,0.0.0.0,
301,1440609735,2024-03-03 10:55:29.472413,0.0.0.0,
302,1441436433,2024-03-10 21:01:07.527801,92.249.112.47,"I have been working as a specialist in the personnel department for 8 years, at the moment I am on maternity leave"
303,1441532114,2024-03-21 16:35:15.713306,37.73.217.211,"Sociable, constructive, ability to learn quickly."
304,1442590399,2024-02-29 23:42:21.555463,0.0.0.0,
305,1443579465,2024-03-07 15:18:46.123851,188.190.37.99,A meticulous person
306,1420043180,2024-03-17 18:21:35.250764,77.122.18.236,"Work home. I am creative, go to the gym, and lead a healthy lifestyle."
307,1424135384,2024-03-13 11:31:11.352122,193.238.87.20,"I like to learn and learn something new. I devote a lot of time to my hobby - creating new things. I sew, knit, embroider."
308,1427741425,2024-03-27 17:52:21.111229,46.219.227.83,"Responsible, friendly. Work and rest. I just like to live, communicate and relax with friends"
309,6620411580,2024-04-17 10:30:37.036176,178.158.220.90,beautiful person
311,601719907,2024-04-10 12:45:01.075064,46.211.104.185,I love life and I want everyone to love it
312,1832025436,2024-04-12 11:16:39.207404,176.36.249.9,I am interested in the automotive industry and work part-time as an English tutor.
313,330449133,2024-04-16 12:19:15.571258,31.202.73.109,Searching for myself. I want to find a better and more paid job. I want to make the world a better place.
314,1746429496,2024-04-11 12:54:41.557041,92.253.212.226,"Purposeful, persistent, I love discipline"
315,139213627,2024-01-11 17:46:27.836132,0.0.0.0,
317,227973187,2024-04-15 11:53:38.105477,188.163.31.60,Working in search of new types of income
318,393498674,2024-04-07 07:29:44.176269,37.73.19.222,"I am responsible for the assigned tasks, if there is work, it must be done"
319,443721741,2024-04-05 11:51:17.188099,46.133.24.177,I am passionate about photography
320,1449545920,2024-03-15 05:51:00.975145,37.57.95.9,"Sports, art, creativity, purchasing products, working with people, communication, activity, cycling, food, health, relatives, animals."
321,270360589,2024-04-13 06:21:46.745455,92.119.242.56,Shsbna
324,1449824115,2024-02-26 15:04:40.206037,0.0.0.0,"Very responsible, calm, diligent. I like to cook, read, walk."
325,388027117,2024-04-12 07:13:13.246976,77.121.11.10,Cheerful and positive person
327,434189439,2024-03-16 16:34:46.122391,0.0.0.0,
328,1453628313,2024-03-03 16:58:43.203820,176.122.109.170,"Determined, stubborn, working fire. I always bring things to an end."
329,440607867,2024-02-14 17:37:40.138180,0.0.0.0,
330,441303835,2024-03-20 16:30:38.552309,0.0.0.0,
331,598860244,2024-03-16 02:44:51.065302,0.0.0.0,
332,1451826796,2024-03-07 15:19:48.490741,89.209.185.56,My name is Diana. I love working online and taking surveys
333,1452188632,2024-03-06 14:34:22.722443,0.0.0.0,
334,1454467620,2024-03-07 14:22:12.061232,31.129.186.142,Housewife
335,1455830456,2024-03-29 05:43:59.570952,0.0.0.0,
336,5173938082,2024-04-12 12:09:48.293132,31.144.228.16,I take responsibility for any work. I do not like publicity and live communication with strangers.
337,6405531008,2024-04-17 10:35:30.222846,0.0.0.0,
338,6123266095,2024-04-12 07:23:55.642042,88.155.212.250,I love sports and exercise equipment. I work at a company
339,6693001533,2024-04-16 12:20:40.986848,2a02:2378:11b6:207e:34ff:513f:c974:15a6,"I am a very patient nature of a person, I am calm, I am very rarely angry, but I also have periods of aggression. I like to work with children, to study their psychology"
340,1463209531,2024-02-22 10:46:23.931163,128.124.229.135,"An ordinary person, I work, I live,....."
341,137313497,2023-12-25 13:43:01.709913,188.163.73.5,The screw of a huge machine that will wipe the crust off our planet.
342,606598798,2024-04-11 13:06:12.941111,178.158.192.112,"A mother on maternity leave who does not know where to turn, I am studying SMM in the hope that this is my vocation)"
343,1455855098,2024-03-03 17:23:17.386291,5.58.96.23,"Kind, sincere, responsible"
344,1455860210,2024-04-04 19:00:50.949805,193.194.126.131,"I am purposeful, focused on the result."
345,1457579415,2024-01-17 12:45:23.572621,212.90.62.164,"I am married, I have a child of school age. I enjoy going to work and talking with my clients. I have free time, so I want to participate in the survey"
346,1463293800,2024-04-01 20:04:47.070709,91.225.92.172,Meaningless input
347,161338129,2023-12-22 05:55:08.885998,0.0.0.0,
348,251960851,2023-12-25 13:07:19.321479,209.198.130.217,"active, interested in new things, focused."
349,295110901,2023-12-25 13:24:21.377212,176.233.67.220,"I like dancing and drums. My passion is education, specifically, Montessori approach!"
351,380080867,2024-03-07 15:19:39.934936,0.0.0.0,
352,393506640,2024-02-25 09:38:10.431006,0.0.0.0,
353,408633249,2024-03-05 14:57:07.565230,0.0.0.0,
354,409267350,2024-02-19 17:37:20.522054,0.0.0.0,
356,1155778542,2024-04-13 06:41:26.484996,178.158.192.112,"Interested in cars, love of animals, beauty and sports"
357,1457518234,2024-03-07 15:18:47.331365,195.160.206.196,I like to learn English
358,1457760260,2024-01-13 10:34:17.827484,0.0.0.0,
360,1458497721,2024-04-12 21:03:33.135521,0.0.0.0,
361,1462651161,2024-03-01 15:09:09.226629,188.163.83.150,"I like cooking, my children.
I want peace in Ukraine. 
I like improve my English"
362,1465732991,2024-04-14 19:40:14.275357,188.163.75.235,"Pedant, introvert, workaholic. I lead a healthy lifestyle (I try). I like to do puzzles, knit, and walks to interesting places."
363,1475018721,2024-03-20 08:14:05.431639,95.67.57.83,"I like music, nature, animals. I love to play the piano and sing"
